LinAccel: x,y,z,AngVel: x,y,z,Magnetometer: x,y,z,time,name
1.22557,0.06977633,-5.858897,0.173902,0.02352583,-0.03115583,0,0,0,4.483767,pe.L

-0.4263128,0.578459,-3.206546,0.04020965,0.07237825,-0.008793619,0,0,0,4.528883,pe.L

-0.3431424,0.07191687,-0.1251252,-0.05513562,-0.00355346,-0.01667393,0,0,0,4.677395,pe.L

-7.133273,-0.8538292,-18.24036,-0.7812268,0.4740185,0.6013085,0,0,0,4.716475,pe.L

0.7016559,1.326813,8.364649,0.4784883,0.3353508,0.3090898,0,0,0,4.753785,pe.L

-0.916342,-0.08377204,-0.4095699,-0.5303411,0.2893416,0.344208,0,0,0,4.796712,pe.L

-5.387525,-0.6669462,-11.98789,-1.275329,0.3910927,0.5393803,0,0,0,4.846653,pe.L

4.574296,-0.4922654,1.694277,-1.192385,0.1330559,0.316195,0,0,0,4.89436,pe.L

-0.1358137,0.4102038,-0.8027893,-1.177622,0.213766,0.3268182,0,0,0,4.942327,pe.L

0.9248061,0.3817813,3.062547,-0.9386699,0.2387338,0.2848787,0,0,0,5.000491,pe.L

0.1545417,0.1009143,2.492707,-0.5554665,0.2375757,0.2437263,0,0,0,5.054827,pe.L

3.701223,-0.009277007,14.42019,0.5697038,0.0583688,-0.003801685,0,0,0,5.105019,pe.L

0.4303807,-0.04845445,1.000741,0.835215,-0.07450586,-0.1551691,0,0,0,5.330572,pe.L

66.8644,-16.37252,240.3764,10.96061,-1.360721,2.763423,0,0,0,5.364011,pe.L

-48.61521,10.89536,-201.4746,1.409836,-0.3416135,-0.7088686,0,0,0,5.400906,pe.L

-2.933465,0.7878124,-14.05573,0.6163985,-0.2879569,-0.5588951,0,0,0,5.445735,pe.L

-0.3811918,0.6634886,-23.51074,-0.7256274,-0.3873753,-0.5997239,0,0,0,5.493162,pe.L

-9.946616,3.934228,-15.13308,-1.515798,-0.04912265,0.01526785,0,0,0,5.539134,pe.L

-0.963425,-0.07045104,15.4724,-0.9512166,0.03028121,0.104203,0,0,0,5.5734,pe.L

-2.954336,2.03701,-5.761203,-1.36876,0.124128,0.2794936,0,0,0,5.610524,pe.L

0.3073063,-0.05046874,9.175707,-0.9604014,0.2153865,0.3292991,0,0,0,5.657139,pe.L

2.205471,0.7404597,0.417151,-1.378817,0.2929514,0.438016,0,0,0,5.711205,pe.L

-0.3268418,-0.242964,0.8128184,-0.2675972,0.003840625,-0.01673415,0,0,0,5.856082,pe.L

-0.9530271,4.374654,7.242234,0.2873222,0.09304964,0.3979758,0,0,0,5.904622,pe.L

-3.292229,1.513407,8.574695,0.8764153,0.01791039,0.4358196,0,0,0,5.955739,pe.L

1.94176,-14.4124,-17.64188,0.1772398,0.02813387,0.07936253,0,0,0,5.991535,pe.L

21.96366,-38.65584,-17.34151,-0.06586379,0.7532548,1.175812,0,0,0,6.026418,pe.L

71.09071,-67.67831,-48.75785,1.304222,4.15068,-6.832593,0,0,0,6.076679,pe.L

7.13073,20.13176,44.14161,-0.02789815,2.825878,-6.462163,0,0,0,6.121529,pe.L

109.9894,108.589,523.5098,23.87996,-2.464826,-7.334649,0,0,0,6.173047,pe.L

1328.081,356.3137,3733.946,196.6993,-11.55411,-53.91512,0,0,0,6.220881,pe.L

1817.757,792.4573,3724.352,388.9078,-54.77678,-154.8487,0,0,0,6.269935,pe.L

-721.2793,-200.7654,-1721.577,39.9407,-22.49175,-30.5507,0,0,0,6.448589,pe.L

-1855.969,4293.507,-5843.857,51.58492,-28.76996,-42.37759,0,0,0,6.483117,pe.L

482.1922,-1681.416,1819.988,-1.108861,-4.036977,-2.598098,0,0,0,6.545536,pe.L

243.7406,-668.7323,857.3599,-0.600365,-1.833893,-0.4697828,0,0,0,6.589385,pe.L

65.93884,-309.6075,375.3195,-1.003268,0.7465908,0.5342088,0,0,0,6.64097,pe.L

-110.5373,-24.74372,61.07892,0.464404,4.331841,3.107612,0,0,0,6.691898,pe.L

75.29004,-4.150657,8.476439,0.4349321,0.5479608,0.2384471,0,0,0,6.75717,pe.L

92.7748,-2.962237,-12.37928,0.3524115,-1.024399,-0.8902607,0,0,0,6.795392,pe.L

174.18,-0.3331137,-64.08795,-0.8587288,-1.792236,-0.4773598,0,0,0,6.845385,pe.L

147.062,11.57496,-99.01688,-1.468412,0.6797297,0.8980854,0,0,0,6.896118,pe.L

-62.00705,-7.981382,29.89369,0.4794002,1.16281,0.8405963,0,0,0,7.06629,pe.L

-5771.328,6394.011,-16783.86,-784.0748,262.7245,441.2581,0,0,0,7.106298,pe.L

450.4369,-1034.844,1225.288,607.2086,-1.461176,215.4578,0,0,0,7.172568,pe.L

3750.667,-6054.443,10775.14,-149.5038,-15.2362,54.39003,0,0,0,7.208444,pe.L

1174.431,-306.423,4540.814,70.2141,18.98724,-30.0406,0,0,0,7.260657,pe.L

535.8518,366.186,2197.005,165.8835,15.83094,-58.20747,0,0,0,7.321812,pe.L

-153.4527,127,-1047.447,101.9017,2.752388,-34.24899,0,0,0,7.378659,pe.L

116.534,-58.45941,521.042,123.6381,-0.5398881,-41.49031,0,0,0,7.427836,pe.L

-584.7716,402.3143,-3034.02,17.14579,-0.5344415,-6.2405,0,0,0,7.46558,pe.L

-60.75961,55.13055,-383.8819,-0.2270151,0.2060667,1.92888,0,0,0,7.516525,pe.L

3.390774,-0.5323252,-4.097492,-0.04712042,-0.3099955,0.3083837,0,0,0,7.679157,pe.L

21.16895,-17.18492,-8.911469,-0.2984298,0.5474955,-1.078734,0,0,0,7.73735,pe.L

-29.95824,40.77682,0.2537708,1.356076,-0.8229575,0.3951825,0,0,0,7.789785,pe.L

178.7672,-56.53378,437.5197,19.92537,0.6881026,-5.788687,0,0,0,7.837195,pe.L

544.7048,-13.48076,1313.174,65.60228,-1.58906,-21.88026,0,0,0,7.873992,pe.L

1721.381,879.1709,4090.679,325.7016,-27.51318,-119.2974,0,0,0,7.937129,pe.L

1071.856,504.4182,2490.419,459.4824,-141.904,-242.7415,0,0,0,7.98174,pe.L

-3055.789,-1274.168,-7419.734,129.2114,-76.483,-103.3829,0,0,0,8.028188,pe.L

-1271.809,7.775891,-3060.522,13.33052,-7.323227,-11.5483,0,0,0,8.064151,pe.L

-654.1452,1095.665,-1767.944,0.8741639,2.45683,2.537506,0,0,0,8.108409,pe.L

10.18008,-19.45009,38.58775,-0.4023497,-0.9392759,-0.6815674,0,0,0,8.266285,pe.L

-524.912,829.2257,-901.9663,-3.094304,-7.63449,-4.434931,0,0,0,8.302673,pe.L

281.494,-875.3652,1051.362,0.4126808,5.11131,3.851061,0,0,0,8.359531,pe.L

-23.16043,-18.50733,79.03916,0.7529702,1.563634,0.8393504,0,0,0,8.407269,pe.L

323.1989,12.0716,-117.3658,0.1991382,-0.5993501,-0.5173721,0,0,0,8.440774,pe.L

54.93023,-5.059655,4.224459,-0.3390826,-2.535582,-1.232493,0,0,0,8.492648,pe.L

202.3905,6.250432,-128.8169,-1.28793,1.141207,1.241334,0,0,0,8.543242,pe.L

-133.3677,8.53026,54.82092,-0.5508021,-0.01200658,0.1219616,0,0,0,8.591536,pe.L

226.0881,-1.915383,-73.46336,-0.2055065,0.6253163,0.3491852,0,0,0,8.63707,pe.L

-710.0931,187.8859,-1204.522,-69.04435,46.16366,60.44144,0,0,0,8.685243,pe.L

694.5927,-646.8987,2028.926,-95.37441,15.56185,39.21038,0,0,0,8.853193,pe.L

-4492.317,4678.604,-13758.56,825.9916,-17.19641,293.0067,0,0,0,8.907535,pe.L

6038.718,-6215.711,20459.96,221.589,35.52878,-84.32302,0,0,0,8.958154,pe.L

139.9424,529.4903,57.61267,190.4191,7.820073,-64.04978,0,0,0,9.007508,pe.L

-261.3097,105.7442,-1551.587,118.3244,-0.3590577,-39.89423,0,0,0,9.054764,pe.L

-435.6203,306.1502,-2161.562,22.15185,-0.4387198,-7.133151,0,0,0,9.102692,pe.L

-50.74901,83.55519,-494.2453,8.083685,-0.3103296,3.555897,0,0,0,9.137012,pe.L

-43.90058,12.47864,-181.8785,-3.325106,0.02777812,-0.6371238,0,0,0,9.188647,pe.L

-21.12354,46.70399,73.22425,0.01589454,-1.151166,0.72493,0,0,0,9.225735,pe.L

-5.936824,4.86659,-5.407915,-0.5050622,-0.8037332,1.069078,0,0,0,9.27726,pe.L

2.745543,3.026458,-1.743831,0.001201929,0.1023219,-0.6404255,0,0,0,9.466959,pe.L

-49.30423,120.6957,-47.83329,3.320106,-0.5689919,1.698521,0,0,0,9.503055,pe.L

728.2697,-102.1216,1794.994,74.46185,-1.278274,-23.98242,0,0,0,9.547413,pe.L

3127.774,1698.692,7396.067,452.3806,-42.4818,-168.1894,0,0,0,9.597883,pe.L

-1195.982,-754.0122,-2876.76,290.6018,-91.86075,-155.0679,0,0,0,9.658013,pe.L

-1752.443,-776.9389,-4224.333,126.5064,-68.86031,-94.33877,0,0,0,9.699601,pe.L

-667.4415,374.4135,-1749.482,27.88124,-17.36533,-24.55202,0,0,0,9.774071,pe.L

-379.7703,310.5483,-855.8936,0.5973836,1.445685,1.75011,0,0,0,9.819983,pe.L

-156.0005,408.248,-399.3825,-1.580318,-5.082912,-3.433424,0,0,0,9.869012,pe.L

486.0335,-1172.751,1484.408,-0.1544083,-0.8269086,0.1095749,0,0,0,9.916915,pe.L

-0.9360539,-4.301224,3.726592,-0.1956287,0.6387143,0.488922,0,0,0,10.08184,pe.L

-474.9991,-29.11676,197.2194,1.305726,4.645735,3.015857,0,0,0,10.12914,pe.L

518.7183,8.589679,-166.0451,-0.7624637,-1.694664,-0.5054262,0,0,0,10.18559,pe.L

172.8778,13.78224,-110.137,-1.536898,0.5897774,0.8297476,0,0,0,10.23672,pe.L

-56.98034,8.298093,31.93503,-0.5512208,-0.745032,-0.6807497,0,0,0,10.28419,pe.L

-267.1072,14.17807,-293.7403,-18.37447,16.72556,19.94456,0,0,0,10.33211,pe.L

-854.7697,522.0699,-2322.405,-177.4226,88.06836,125.3707,0,0,0,10.3932,pe.L

-3048.742,3740.405,-8847.771,-704.285,107.3287,292.4392,0,0,0,10.4452,pe.L

666.4875,-3318.822,1690.3,499.9494,-27.10306,176.6005,0,0,0,10.49304,pe.L

4348.354,-2603.305,12809.07,-77.92773,-7.418769,28.07537,0,0,0,10.52688,pe.L

240.193,311.3462,681.3562,24.78686,4.097035,-9.539818,0,0,0,10.71167,pe.L

2890.974,-230.7003,15065.73,560.822,25.67693,-191.4576,0,0,0,10.74928,pe.L

-3211.541,280.4329,-16993.96,19.88168,-0.3480321,-7.45294,0,0,0,10.78269,pe.L

-50.48372,95.93575,-292.8804,13.85392,-0.8501931,4.431206,0,0,0,10.82756,pe.L

-84.81547,2.275363,-317.0746,-12.18422,-0.2246573,2.605319,0,0,0,10.87945,pe.L

33.19512,23.53071,218.986,-0.1273766,-1.112818,0.4058022,0,0,0,10.91592,pe.L

2.281248,-5.270007,-3.930843,-0.1448972,-0.1475828,0.6930538,0,0,0,10.96286,pe.L

18.45054,-19.99183,-4.09629,0.1134144,0.1555907,-1.263612,0,0,0,11.03072,pe.L

-31.18961,105.7915,-0.7016852,1.201003,-0.538322,0.9767025,0,0,0,11.08447,pe.L

19.26733,-111.4161,-4.097366,-0.5832195,-0.2461352,-0.3339043,0,0,0,11.13245,pe.L

-124.9046,4.607108,-326.5827,19.36052,-0.5091065,-6.69021,0,0,0,11.29327,pe.L

3914.77,3499.604,9190.246,626.6566,-120.6317,-277.0077,0,0,0,11.35402,pe.L

-4119.992,-3254.403,-10031.57,159.504,-90.10399,-124.4349,0,0,0,11.40402,pe.L

-1373.28,140.1747,-3168.295,0.8268782,1.70224,2.213975,0,0,0,11.4528,pe.L

100.7272,-136.7052,281.1574,-0.9331645,-1.372604,-1.209033,0,0,0,11.50094,pe.L

300.343,-676.0084,883.7076,-0.2893995,-0.9535547,-0.9813789,0,0,0,11.55358,pe.L

-291.733,569.653,-633.3041,-0.1993807,-3.220541,-0.7370703,0,0,0,11.58766,pe.L

305.8369,-805.8362,962.7599,-1.832371,-2.550218,-1.985185,0,0,0,11.62595,pe.L

-164.0346,-36.80861,67.06346,-0.03976886,4.784069,3.602365,0,0,0,11.67765,pe.L

54.64106,-19.10629,41.6234,0.4787331,1.560277,0.9426239,0,0,0,11.73625,pe.L

37.2066,2.026241,-17.60847,0.02608783,-0.5621021,-0.3569554,0,0,0,11.88804,pe.L

733.9949,-3.900228,-287.451,-3.327584,-0.4617052,1.113286,0,0,0,11.92565,pe.L

-396.6308,16.07748,141.8193,-0.449731,-0.720082,-0.6348766,0,0,0,11.97329,pe.L

-670.6616,259.5509,-1726.775,-92.48176,60.80832,79.94018,0,0,0,12.02083,pe.L

-2015.2,1544.096,-5547.432,-378.7191,133.1847,217.0191,0,0,0,12.06666,pe.L

-1525.451,1357.705,-4454.592,602.1608,55.69456,225.5488,0,0,0,12.11612,pe.L

2773.571,-4164.873,8139.979,-238.2722,-5.984799,82.64774,0,0,0,12.15351,pe.L

-502.3244,138.4716,-1779.76,-290.8726,-26.14044,105.1526,0,0,0,12.19983,pe.L

1509.755,-1103.954,5148.401,-4.334781,9.646485,-2.268487,0,0,0,12.25378,pe.L

1281.135,975.6398,4408.226,101.9786,14.22637,-37.97084,0,0,0,12.28943,pe.L

